admin_level,name,name1,name2,name3,x_coord,y_coord,adm4_name,adm4_name1,adm4_name2,adm4_name3,adm4_pcode,adm3_name,adm3_name1,adm3_name2,adm3_name3,adm3_pcode,adm2_name,adm2_name1,adm2_name2,adm2_name3,adm2_pcode,adm1_name,adm1_name1,adm1_name2,adm1_name3,adm1_pcode,adm0_name,adm0_name1,adm0_name2,adm0_name3,adm0_pcode,valid_on,valid_to,version,lang,lang1,lang2,lang3,geometry_wkt
3,Bir Lahmar,بئر الأحمر,,,10.43927359,33.14441082,,,,,,Bir Lahmar,بئر الأحمر,,,TN5354,Tataouine,تطاوين,,,TN53,South East,الجنوب الشرقي,,,TN5,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.439273594999975 33.144410816999994)
3,Ghomrassen,غمراسن,,,10.20875685,33.04624207,,,,,,Ghomrassen,غمراسن,,,TN5355,Tataouine,تطاوين,,,TN53,South East,الجنوب الشرقي,,,TN5,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.208756853000011 33.04624207299997)
3,Dhiba,ذهيبة,,,10.47039035,31.97009,,,,,,Dhiba,ذهيبة,,,TN5356,Tataouine,تطاوين,,,TN53,South East,الجنوب الشرقي,,,TN5,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.470390349000013 31.970089996000013)
3,Remada,رمادة,,,9.65261911,31.54837644,,,,,,Remada,رمادة,,,TN5357,Tataouine,تطاوين,,,TN53,South East,الجنوب الشرقي,,,TN5,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.65261910800001 31.548376441000016)
3,Gafsa Nord,قفصة الشمالية,,,8.8632766,34.57708505,,,,,,Gafsa Nord,قفصة الشمالية,,,TN6151,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.863276598000027 34.577085049999994)
3,Sidi Aich,سيدي عيش,,,8.82109051,34.6940748,,,,,,Sidi Aich,سيدي عيش,,,TN6152,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.821090511000023 34.694074801)
3,Ksar,القصر,,,8.91860157,34.41212051,,,,,,Ksar,القصر,,,TN6153,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.91860157100001 34.41212051399998)
3,Gafsa Sud,قفصة الجنوبية,,,8.67669942,34.44377161,,,,,,Gafsa Sud,قفصة الجنوبية,,,TN6154,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.676699421000023 34.44377161199998)
3,Oum Larais,أم العرائس,,,8.344887,34.56678158,,,,,,Oum Larais,أم العرائس,,,TN6155,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.344887002000007 34.56678157499999)
3,Redeyef,الرديف,,,8.13309149,34.35324686,,,,,,Redeyef,الرديف,,,TN6156,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.133091487000002 34.35324685900002)
3,Metlaoui,المتلوي,,,8.31197228,34.23497726,,,,,,Metlaoui,المتلوي,,,TN6157,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.311972278999974 34.23497726400001)
3,Mdhilla,المضيلة,,,8.69715667,34.20099882,,,,,,Mdhilla,المضيلة,,,TN6158,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.697156672999995 34.200998825)
3,Guetar,القطار,,,8.965877,34.27165863,,,,,,Guetar,القطار,,,TN6159,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.96587699700001 34.271658634000005)
3,Belkhir,بلخير,,,9.41814542,34.33522583,,,,,,Belkhir,بلخير,,,TN6160,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.418145418999984 34.33522583000001)
3,Sened,السند,,,9.16763564,34.54331736,,,,,,Sened,السند,,,TN6161,Gafsa,قفصة,,,TN61,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.16763563500001 34.54331736)
3,Tozeur,توزر,,,8.11182516,33.91348287,,,,,,Tozeur,توزر,,,TN6251,Tozeur,توزر,,,TN62,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.111825163999981 33.913482870999985)
3,Degueche,دقاش,,,8.36671028,34.03386544,,,,,,Degueche,دقاش,,,TN6252,Tozeur,توزر,,,TN62,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.366710278000028 34.033865436999974)
3,Tamaghza,تمغزة,,,7.89113982,34.29030034,,,,,,Tamaghza,تمغزة,,,TN6253,Tozeur,توزر,,,TN62,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (7.891139817999999 34.29030033700002)
3,Nefta,نفطة,,,7.87245171,33.82049163,,,,,,Nefta,نفطة,,,TN6254,Tozeur,توزر,,,TN62,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (7.872451706999982 33.820491629)
3,Hazoua,حزوة,,,7.64937208,33.76641627,,,,,,Hazoua,حزوة,,,TN6255,Tozeur,توزر,,,TN62,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (7.6493720770000095 33.766416271000026)
3,Kebili Sud,قبلي الجنوبية,,,9.21173126,33.61797056,,,,,,Kebili Sud,قبلي الجنوبية,,,TN6351,Kebili,قبلي,,,TN63,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.21173126399998 33.617970558000025)
3,Kebili Nord,قبلي الشمالية,,,9.16919538,33.86905628,,,,,,Kebili Nord,قبلي الشمالية,,,TN6352,Kebili,قبلي,,,TN63,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.169195381000009 33.869056278000016)
3,Souk El Ahed,سوق الأحد,,,8.80244863,33.90598889,,,,,,Souk El Ahed,سوق الأحد,,,TN6353,Kebili,قبلي,,,TN63,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.802448629000025 33.90598888599999)
3,Douz Nord,دوز الشمالية,,,9.59921421,33.20279283,,,,,,Douz Nord,دوز الشمالية,,,TN6354,Kebili,قبلي,,,TN63,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.59921420500001 33.20279283299999)
3,Douz Sud,دوز الجنوبية,,,9.14556174,33.07044601,,,,,,Douz Sud,دوز الجنوبية,,,TN6355,Kebili,قبلي,,,TN63,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.14556173599999 33.07044601199999)
3,Faouar,فوار,,,8.41668431,33.14507346,,,,,,Faouar,فوار,,,TN6356,Kebili,قبلي,,,TN63,South West,الجنوب الغربي,,,TN6,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (8.416684309000004 33.14507346099998)
